geolocation_city,avg,avg
cacoal,-11.43225261490951,-61.45064715626853
boa vista,2.653928289416023,-60.35157456499688
massaranduba,-24.963511641851703,-47.87803444580395
pinhal grande,-29.33685198813013,-53.34472485882698
santa barbara d'oeste,-22.749004398277716,-47.394364248700896
galia,-22.293067431688907,-49.55035301616408
lago sul,-15.844050242426926,-47.86091425014112
córrego do ouro,-17.30949733185728,-49.59319680325302
mogi-mirim,-22.430110492098457,-46.95842657639079
burarama,-20.102756525161652,-40.562648649470844
cornelio procopio,-23.18106467327617,-50.64945125561863
cristalândia do piauí,-10.64997295612234,-45.18784986149222
nossa senhora de caravaggio,-25.779146417776126,-48.26006409087198
santa cruz cabralia,-16.239740465373895,-39.03824777546323
califórnia da barra,-16.924394095365948,-43.28947808933714
capitão leônidas marques,-25.484931969794435,-53.586804205068354
serro,-18.598363772688757,-43.38864460857635
igarapava,-20.042729701023365,-47.75051449522857
graca aranha,-5.408619017895036,-44.33238310804649
vila verde,-18.972757358206497,-40.873194660712045
sao jose do cerrito,-27.6588880029439,-50.58586362681689
dois irmãos,-29.363488713569613,-50.8435186812038
lupércio,-22.42071348513878,-49.81930029137705
mendes,-22.52604630747886,-43.733223812347035
são josé do xingu,-10.661123999999944,-52.65415699999996
altamira do parana,-24.79917358055336,-52.715429195588364
nonoai,-27.368607339813273,-52.77330694615436
motuca,-21.50979127631984,-48.15053355851478
são joão do sul,-29.210113341123826,-49.79698677094398
ceu azul,-25.14670388072208,-53.849862217867184
nova tebas,-24.4425362403355,-51.94871841763989
mormaco,-28.69641497186691,-52.687819234472045
candelaria,-29.669682671094105,-52.78900011505098
salgado filho,-26.174248880846978,-53.359741342675356
nossa senhora dos remedios,-3.9823939647671,-42.6220097922699
pontão,-28.060669675163986,-52.675731977988306
nova resende,-21.11141078117889,-46.420562692445976
coreau,-3.559880959498625,-40.658906141659585
herval,-32.024862536109026,-53.39285976614134
jambeiro,-23.261683030447273,-45.69815213667702
buritirama,-10.568619914520442,-43.730843950278114
santa rita do araguaia,-17.31931964620719,-53.19399425064613
serra azul de minas,-18.362546745496747,-43.17113698108101
augusto pestana,-28.515183299158387,-53.99414619029877
marilândia,-19.411673696517752,-40.54145298532071
morro do chapéu,-11.548427349593732,-41.1575599844713
senhora dos remédios,-21.02761266471752,-43.58303652020352
serrana,-21.208102126617927,-47.60158665380721
castanheira,-11.137907474880812,-58.610196116256105
veríssimo,-19.668804520384672,-48.30925002319543
quixere,-5.071963778883321,-37.985429156584956
itanhandu,-22.296792750248088,-44.9367630785196
anisio de abreu,-9.186196771845553,-43.04891895070124
iguaraci,-7.835449149103269,-37.49101977550776
divino espírito santo,-19.941057539314855,-44.15084399283917
campo novo do parecis,-13.72672691576459,-57.908348215808026
olhos d'água,-17.40109769792731,-43.57161484107302
barão de grajaú,-6.756713999999992,-43.02560475
gloria do goita,-8.000683536364235,-35.29512328276491
luis gomes,-6.414586870414555,-38.38692626861021
vila reis,-23.611487440439735,-51.40895422009819
cascavel,-24.447416205682508,-53.08875663193507
teixeira soares,-25.371975656252413,-50.46208383582232
barra do choça,-14.865413303405996,-40.57608720980283
julio de castilhos,-29.231842601066056,-53.67892566817664
poté,-17.803779677042087,-41.78662373634261
sitio novo,-5.895207833501147,-45.87256586854887
gaviao,-11.471285511957376,-39.78268993144137
sao geraldo do baguari,-20.074379775574123,-42.82067382028981
figueirópolis d'oeste,-15.44609788092461,-58.74051170526849
paranapua,-20.10009920069747,-50.587311895058626
ribeirão preto,-21.180909305282057,-47.80502382929741
santa brigida,-9.734662526881,-38.126759322183666
dom vicoso,-22.25087122494672,-45.157268754096194
fatimarmnte dutra,-5.308259218557026,-44.49226530102388
estrela de jordânia,-29.48906184607249,-51.96838430354985
alto parnaiba,-9.12552587116556,-45.947181513960324
fruta de leite,-16.116153206536715,-42.53032980281246
santo antonio de jesus,-12.971006815903664,-39.24798821720789
união de minas,-19.52636854636102,-50.33269884705173
ponto dos volantes,-16.75951876773973,-41.49681223856985
coqueiros do sul,-28.118553226627522,-52.78245270110114
barão de juparana,-22.343900773196093,-43.68154304512115
morro do pilar,-19.219598574626463,-43.38193923972434
nossa senhora do socorro,-10.86458929224961,-37.095792392971966
são vicente de paula,-22.72382801212178,-42.258366888617715
itajubá,-22.428753886156915,-45.45683230422465
manaus,-3.0795783434248003,-60.007107446741344
joão pinheiro,-17.732441986631912,-46.16886314085073
bezerros,-8.236645735574935,-35.75482087179523
rio crespo,-9.706659849780086,-62.899987434712266
arandu,-23.136564843736068,-49.05444039853914
santana do cariri,-7.186810954798932,-39.73609068016859
palmeirais,-5.973202928379057,-43.05806664023512
américo brasiliense,-21.734939725794746,-48.10998101491761
feira nova,-8.188660216528163,-35.58458574588278
moju,-1.8897855716183645,-48.76695377709679
alto alegre do pindare,-3.7329394695563454,-45.86707229833636
sao jeronimo da serra,-23.71971971923017,-50.74035423709525
brejinho,-6.927232765857024,-36.58429346316317
piripá,-14.943077428182812,-41.71952552520239
caraguatatuba,-23.637327711077518,-45.413830222993504
livramento,-7.378040273869977,-36.944452261478524
morro do ferro,-20.768172604796355,-44.5804777588041
lamim,-20.7880292437573,-43.47340340801194
iacanga,-21.8921632634006,-49.02157232007049
senges,-24.113945150962014,-49.46330355664464
sao miguel do tapuio,-5.503164322186948,-41.32284288911613
são vicente de minas,-21.70166321273918,-44.443205888170134
borda do campo,-25.392999434443613,-49.02960304918534
florai,-23.319917582850145,-52.30182004463751
olinda nova do maranhão,-2.9921414217085647,-44.99817881949273
guarani,-21.35615246227957,-43.04869152191265
são pedro do ivaí,-23.865361544629398,-51.85766729657265
imbe de minas,-19.608726453499674,-41.96748228696414
queluz,-22.538991613960803,-44.772461825460454
ipua,-20.445307715913774,-48.01386014169372
presidente janio quadros,-14.685748936568974,-41.68042912004744
são pedro da água branca,-5.080855836997032,-48.43026453737934
arroio do padre,-31.441525370787435,-52.41824426181239
picarra,-6.450322262088729,-48.86808646789222
bias fortes,-21.607145357582965,-43.75713266137063
sao bonifacio,-27.895615849893574,-48.93100079426771
piacatu,-21.59264821098213,-50.59921179543152
goiabeira,-18.982839765221964,-41.22390299072753
sátiro dias,-11.6050649478914,-38.583318532617135
xique-xique,-10.823373418772062,-42.72712975976762
bela cruz,-3.0560242760986744,-40.17141803983905
urutai,-17.464965632874204,-48.20229456191305
jequié,-13.861510173068586,-40.07943719222885
muqui,-20.952064735661384,-41.342187048258076
campanha,-21.834793738633515,-45.40188042460608
sananduva,-27.950143156090746,-51.80988631728819
sao jose do acacio,-19.0530102023146,-42.02236179104156
salvador,-12.962654589682232,-38.4616830422835
chã de alegria,-7.995878641438448,-35.209787545021
bequimão,-2.4529382284995207,-44.78678102950627
porto franco,-6.344079329673676,-47.393865386583194
sao caetano do sul,-23.62674764374784,-46.56505777563866
anitápolis,-27.903363640614536,-49.1279992272229
mossâmedes,-16.124495917646122,-50.21183312570018
joia,-28.654384852041133,-54.117724420759785
sao paulo,-23.57086022590915,-46.633241779302715
santa cecilia de umbuzeiro,-7.24150117485686,-35.91332861933235
ipero,-23.36746707379987,-47.67403737657517
araçagi,-6.850405070147517,-35.37576025357081
espirito santo do pinhal,-22.193352474752526,-46.75299139078449
parnagua,-10.214458196909485,-44.61042550324491
ribeiropolis,-10.53813401900871,-37.43567077778741
leoberto leal,-27.508298192526865,-49.289790233969136
boa vista do ramos,-2.9689044784777163,-57.58534427674386
maracacume,-2.0472440014816056,-45.95774591870997
santo agostinho,-9.56173951145668,-35.75881950895668
mandaguari,-23.522116589381856,-51.6776633579356
sao joao batista,-26.222850301496557,-48.67641057031391
cerqueira césar,-23.032865582090537,-49.16107611670573
são gonçalo,-22.82792171245129,-43.02939451288377
serra bonita,-15.214249489419505,-46.81573874501741
bayeux,-7.130429616156728,-34.92421245463332
sao goncalo,-22.82802998050914,-43.02753213709018
nova porteirinha,-15.803141677473782,-43.30109867357755
irajuba,-13.253510301401477,-40.086188465513494
pau d  arco,-7.829181926907718,-50.039830866123616
conceicao do capim,-19.4973472240845,-41.08406894440443
monte alegre do piaui,-9.750822592287607,-45.30443354480307
capela,-9.91618156107798,-36.5303085859369
peçanha,-18.544373904354558,-42.56166262257476
cassilandia,-19.107736240551983,-51.7605232856058
costas da mantiqueira,-21.243632130943965,-43.662575457380505
moreilandia,-7.6159941742239,-39.54179377692276
vazante,-17.987237146966546,-46.90380757456197
sao luiz do norte,-14.863750060921694,-49.32821067353509
paraiso do norte,-23.283641094709292,-52.60453989424963
espirito santo,-6.323449072727889,-35.30698361192567
pindare mirim,-3.6161667689,-45.34696692222601
não-me-toque,-28.460150807318556,-52.819298431907704
gramado xavier,-29.26947082814445,-52.57834116709621
porto belo,-27.157281668766128,-48.57004704358004
santo antonio de padua,-21.554176302657144,-42.19702089851012
santa luzia,-18.66529561514349,-43.63156931482292
silveirania,-21.160416854167376,-43.216272309652176
alcobaça,-17.482928013888323,-39.3038088878954
bombinhas,-27.156572530334923,-48.50320378589785
encruzilhada,-15.533258718044742,-40.910206999729816
são caitano,-8.328542730055236,-36.13818636737939
oroco,-8.617349135352805,-39.60173876862757
barão ataliba nogueira,-22.39078184009527,-46.7454144079675
riverlandia,-18.07455169158777,-50.50344305574992
jaboti,-23.7434134364928,-50.07335634368031
sao francisco do piaui,-7.235042246578532,-42.534563015169134
perdilandia,-19.04039447571156,-50.490754864157616
monsenhor paulo,-21.75692776880969,-45.54211959977871
treviso,-28.50756362241944,-49.459605857074706
juruaia,-21.252993786542923,-46.578964851582064
campo alegre de lourdes,-9.512052702077947,-43.02384838820656
cha grande,-8.239826122375147,-35.4619495356618
estação,-27.916710302445995,-52.25523210775134
ceilandia,-15.82349504503801,-48.11658874067232
ipira,-16.912514862233284,-43.49300113964297
vila nelita,-18.476713762810867,-41.01877846394589
rio paranaíba,-19.19458474880549,-46.242918918874935
olho d'água das flores,-9.531337752452188,-37.296425625750935
soledade de minas,-22.05633727327379,-45.044085682688426
senador modestino goncalves,-17.948906241612914,-43.22313375751178
medicilândia,-3.4488424775400057,-52.89250135287197
baía formosa,-6.369812033332094,-35.00819567861394
graccho cardoso,-10.22917261887537,-37.19691670316733
luís domingues,-1.330835204624492,-45.89965122019565
itaquaquecetuba,-23.470259427376785,-46.34277286562586
pinheiros altos,-20.568513980535723,-43.27411499429558
borrazopolis,-23.940551097461597,-51.58504073277295
paverama,-29.553834880100865,-51.741648433235184
chapada dos guimarães,-15.415919057872353,-55.72475152969806
mariapolis,-21.796014922385204,-51.182424473860365
itaobim,-16.55830187974565,-41.50318894315648
aramari,-12.091330630741258,-38.5003316145126
bandeira do sul,-21.730125416985874,-46.3864678018016
vila propício,-15.269645999999945,-48.83008849999996
boa ventura de são roque,-24.880402801231423,-51.54402999963926
ibiraja,-17.19375561173502,-40.23944463167581
ji-paraná,-10.881024768975509,-61.93821483129913
ouro verde de goias,-16.2184895491168,-49.196335588450886
são joão do pau d'alho,-21.255881745838877,-51.66957226073447
francisco beltrão,-26.071662096986678,-53.05155000652551
cocal dos alves,-3.6046349828890483,-41.45246369082781
nova mamoré,-10.394808794933697,-65.20208273402399
maracaju,-21.622807014494487,-55.164198002677715
parobe,-29.631744103266662,-50.83481164190495
buriti alegre,-18.134504003035023,-49.04126187425261
ciríaco,-28.34232470577903,-51.87602253753121
varzea da palma,-17.598991232888153,-44.750267283959175
nova esperança do sul,-29.40847268220356,-54.82675238243445
bentópolis de minas,-16.374894438486837,-45.01540335193893
icara,-28.637195196991588,-49.333650753267975
sao joao do jacutinga,-18.90838668696776,-42.82979127309554
ipê,-28.81927566373959,-51.27927256074911
caridade do piaui,-7.732629803957501,-40.988970448652886
santa eliza,-23.528248370590234,-53.465362305897145
itaguajé,-22.617826717775486,-51.96964896502713
ribeira do piaui,-7.753795103610348,-42.678452037721115
barra do pirai,-22.47477768374265,-43.82426188311754
linhares,-19.383443845851772,-40.05983769453468
inhapim,-19.546635831295777,-42.11267084887312
guarará,-21.728028921396422,-43.05643544054037
piracuruca,-3.928960225951988,-41.70968743560446
marzagao,-17.979046065364304,-48.64501493182323
coxim,-18.50726515886232,-54.74875310212911
sapucaia de guanhaes,-18.84700957956757,-42.7759398551249
barra de santo antônio,-9.403663307936515,-35.5092164747729
uruana,-15.514912961998895,-49.6794224503755
anguereta,-19.14045895574384,-44.656343884728464
ipiacu,-18.692804749108255,-49.9437584658577
rianápolis,-15.446332295319587,-49.5137081810981
westfália,-29.417945951505136,-51.76629071377091
jacarei,-23.296728672789843,-45.96374124064235
arapora,-18.433559230520945,-49.18513587236584
lorena,-22.73720012673808,-45.11555313440955
ibateguara,-8.968582603504942,-35.92588221696495
armação dos búzios,-22.765811275619587,-41.903698116615075
governador edison lobao,-5.751195750643652,-47.36261676141889
rafael arruda,-4.337067186221648,-38.869451312634354
tutoia,-2.772390188334048,-42.277397452381045
itajobi,-21.31499774715289,-49.05541730507599
paraisópolis,-22.551593721634866,-45.778930244194015
vila dos cabanos,20.45946164231695,-27.750554781288994
serra da tapuia,-6.09027999999995,-35.94443999999993
barra,-11.091426618171694,-43.14545144223989
xinguara,-7.087093077559586,-49.925035423522964
tamarana,-23.72477074378504,-51.09605525748553
goianésia,-15.370735566855474,-49.12785621193697
sete de setembro,-28.12866725720165,-54.45910180238341
hortolandia,-22.883727627300868,-47.20483644850554
iacri,-21.85804492717917,-50.688853689418565
itirapua,-20.641653301243206,-47.22050813317234
santo antonio,-6.312265998622761,-35.48046607905382
taguatinga,-15.037384819832972,-47.67345718771784
turuçu,-31.41513088047456,-52.17211852289076
ituiutaba,-18.976155023374968,-49.4633524481804
angicos,-5.66603171630403,-36.60327364407801
esperantinopolis,-4.878422334244318,-44.88382069614956
barra do quarai,-30.208462771651977,-57.55079633243585
pará de minas,-19.859027483391877,-44.600833306616664
varjão de minas,-18.380516642434362,-46.03258145643358
ibiraçu,-19.829429287699888,-40.36931483517733
caem,-11.121504876547021,-40.37891560895317
coelho neto,-4.254609679921668,-43.015046128566674
madeiro,-3.48451991815066,-42.5044701713218
palmeirandia,-2.6475775539639983,-44.89562146824877
traipu,-9.96793244548259,-37.00287410022484
colonia vitoria,-26.21860272435942,-51.07472574950486
riacho da cruz,-5.936300491495361,-37.948726332901956
fonte boa,-2.5198995158746373,-66.0920464076345
aracatuba,-21.205555817608573,-50.44319371467774
são josé do egito,-7.855382384079023,-37.91732958715433
